route_name,route_seq,route_name_seq_area,area,stop_u,stop_v,route_id_seq,route_id,agency_id,route_short_name,route_long_name,Weekday Frequency,Weekend Frequncy,ti_min_weekday,,ti_max_weekday
GMB 62,1,GMB 62-1-HKI,HKI,"Siu Sai Wan Road,  Outside Tower 3,  Island Resort","Sun Yip Street,  Outside Honour Industrial Centre",2683-1,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,1,GMB 62-1-HKI,HKI,"Sun Yip Street,  Outside Honour Industrial Centre",No.77 Sheung On Street,2683-1,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,1,GMB 62-1-HKI,HKI,No.77 Sheung On Street,Wing Tai Road at the bus stop outside Tsui Sou House,2683-1,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,1,GMB 62-1-HKI,HKI,Wing Tai Road at the bus stop outside Tsui Sou House,Heng Fa Chuen Public Transport Interchang,2683-1,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Siu Sai Wan Road,  Outside Tower 3,  Island Resort","Sun Yip Street,  Outside Honour Industrial Centre",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Sun Yip Street,  Outside Honour Industrial Centre",No.77 Sheung On Street,2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,No.77 Sheung On Street,Wing Tai Road at the bus stop \noutside Tsui Sou House,2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,Wing Tai Road at the bus stop \noutside Tsui Sou House,Heng Fa Chuen Public Transport Interchang,2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,Heng Fa Chuen Public Transport Interchang,"Chai Wan Road,  Beside Block 2,  Chai Wan Industrial City",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Chai Wan Road,  Beside Block 2,  Chai Wan Industrial City","Ka Yip Street, Yiko Industrial Building",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Ka Yip Street, Yiko Industrial Building","Sun Yip Street,  Outside Commercial Tower 8",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Sun Yip Street,  Outside Commercial Tower 8","Siu Sai Wan Road,  Outside Harmony Garden",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,"Siu Sai Wan Road,  Outside Harmony Garden",No.30 Siu Sai Wan Road,2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 62,2,GMB 62-2-HKI,HKI,No.30 Siu Sai Wan Road,"Siu Sai Wan Road,  Outside Tower 3,  Island Resort",2683-2,2683,GMB,62,小西灣(富怡花園) - 杏花邨公共交通交匯處(循環線),5-8min,5-8min,5,8min,8
GMB 620,1,GMB 620-1-NT,NT,Park YOHO Transport Terminus,"Kam Tin Road,  near Ha Ko Po Tsuen",2880-1,2880,GMB,620,峻巒巴士總站 - 錦上路站公共運輸交匯處,10-15min,10-15min,10,15min,15
GMB 620,1,GMB 620-1-NT,NT,"Kam Tin Road,  near Ha Ko Po Tsuen",Kam Sheung Road Station Public Transport Interchange,2880-1,2880,GMB,620,峻巒巴士總站 - 錦上路站公共運輸交匯處,10-15min,10-15min,10,15min,15
GMB 620,2,GMB 620-2-NT,NT,Kam Sheung Road Station Public Transport Interchange,Kam Tin Road near Ha Ko Po Tsuen,2880-2,2880,GMB,620,峻巒巴士總站 - 錦上路站公共運輸交匯處,10-15min,10-15min,10,15min,15
GMB 620,2,GMB 620-2-NT,NT,Kam Tin Road near Ha Ko Po Tsuen,Park YOHO Transport Terminus,2880-2,2880,GMB,620,峻巒巴士總站 - 錦上路站公共運輸交匯處,10-15min,10-15min,10,15min,15
GMB 62A,1,GMB 62A-1-HKI,HKI,Siu Sai Wan (Island Resort) Public Transport Interchange,"Sun Yip Street,  Outside Honour Industrial Centre",2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,"Sun Yip Street,  Outside Honour Industrial Centre",Yeung Yin Chung No 7 Industrial Building,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,Yeung Yin Chung No 7 Industrial Building,No.77 Sheung On Street,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,No.77 Sheung On Street,Wing Tai Road at the bus stop outside Tsui Sou House,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,Wing Tai Road at the bus stop outside Tsui Sou House,Heng Fa Chuen Public Transport Interchang,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,Heng Fa Chuen Public Transport Interchang,New World Frist Bus Bus Depot,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,New World Frist Bus Bus Depot,"Beside Block 2,  Chai Wan Industrial City",2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,"Beside Block 2,  Chai Wan Industrial City","Ka Yip Street, Yiko Industrial Building",2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,"Ka Yip Street, Yiko Industrial Building","Sun Yip Street,  Outside Commercial Tower 8",2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,1,GMB 62A-1-HKI,HKI,"Sun Yip Street,  Outside Commercial Tower 8",Siu Sai Wan (Island Resort) Public Transport Interchange,2684-1,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,2,GMB 62A-2-HKI,HKI,Heng Fa Chuen Public Transport Interchang,New World Frist Bus Bus Depot,2684-2,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,2,GMB 62A-2-HKI,HKI,New World Frist Bus Bus Depot,"Beside Block 2,  Chai Wan Industrial City",2684-2,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,2,GMB 62A-2-HKI,HKI,"Beside Block 2,  Chai Wan Industrial City","Ka Yip Street, Yiko Industrial Building",2684-2,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,2,GMB 62A-2-HKI,HKI,"Ka Yip Street, Yiko Industrial Building","Sun Yip Street,  Outside Commercial Tower 8",2684-2,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62A,2,GMB 62A-2-HKI,HKI,"Sun Yip Street,  Outside Commercial Tower 8",Siu Sai Wan (Island Resort) Public Transport Interchange,2684-2,2684,GMB,62A,小西灣(藍灣半島)公共運輸交匯處 - 杏花邨公共交通交匯處,4-9min,8-10min,4,9min,9
GMB 62K,1,GMB 62K-1-NT,NT,Shatin Station Public Transport Interchange,Bus lay-by on Yuen Wo Road outside Lek Yuen Estate,2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,Bus lay-by on Yuen Wo Road outside Lek Yuen Estate,"Fung Shun Street,  Outside Wo Che Lutheran School",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,"Fung Shun Street,  Outside Wo Che Lutheran School","Tak Hau Street,  Outside Wo Che Commercial Centre",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,"Tak Hau Street,  Outside Wo Che Commercial Centre",Bus lay-by on Yuen Wo Road outside Wo Che Estate,2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,Bus lay-by on Yuen Wo Road outside Wo Che Estate,"Tsung Tau Ha Road,  Outside Hairbest Industrial Building",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,"Tsung Tau Ha Road,  Outside Hairbest Industrial Building","Tsung Tau Ha Road,  Opposite Pat Tze Wo Village Resite Area",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,"Tsung Tau Ha Road,  Opposite Pat Tze Wo Village Resite Area","Lok Lam Road Westbound,  Near Junction Of Lok Lam Road And Tsung Tau Ha Road",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,1,GMB 62K-1-NT,NT,"Lok Lam Road Westbound,  Near Junction Of Lok Lam Road And Tsung Tau Ha Road","Lok Fung Path,  Outside Mountainbille Court",2273-1,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Lok Fung Path,  Outside Mountainbille Court","Lok Lam Road,  Junction With Lok Kwai Path",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Lok Lam Road,  Junction With Lok Kwai Path","Lok Lam Road Eastbound,  Near Junction Of Lok Lam Road And Tsung Tau Ha Road",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Lok Lam Road Eastbound,  Near Junction Of Lok Lam Road And Tsung Tau Ha Road","Tsung Tau Ha Road,  Outside Pat Tze Wo Village Resite Area",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Tsung Tau Ha Road,  Outside Pat Tze Wo Village Resite Area","Au Pui Wan Street,  Outside Kinho Industrial Building",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Au Pui Wan Street,  Outside Kinho Industrial Building","Yuen Wo Road,  Opposite Wo Che Commercial Centre",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Yuen Wo Road,  Opposite Wo Che Commercial Centre","Yuen Wo Road,  Outside Sha Tin Jockey Club Swimming Pool",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62K,2,GMB 62K-2-NT,NT,"Yuen Wo Road,  Outside Sha Tin Jockey Club Swimming Pool","Shatin Station,  Citilink Plaza",2273-2,2273,GMB,62K,沙田站 - 沙田山莊,7-15min,15min,7,15min,15
GMB 62S,1,GMB 62S-1-KL,KL,Kwong Tin Estate Bus Terminus,"Pik Wan Road,  Opposite Kwong Tin Commercial Centre",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Pik Wan Road,  Opposite Kwong Tin Commercial Centre","Pik Wan Road,  Outside Hong Pak Court Multi-storey Car Park",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Pik Wan Road,  Outside Hong Pak Court Multi-storey Car Park","Pik Wan Road,  Outside Chung Pak House,  Hong Pak Court",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Pik Wan Road,  Outside Chung Pak House,  Hong Pak Court","Pik Wan Road,  Outside Tak Shing House,  Tak Tin Estate",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Pik Wan Road,  Outside Tak Shing House,  Tak Tin Estate","Pik Wan Road,  Outside Tak King House,  Tak Tin Estate",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Pik Wan Road,  Outside Tak King House,  Tak Tin Estate","Kai Tin Road,  Outside Kai Yan House,  Kai Tin Estate",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Kai Tin Road,  Outside Kai Yan House,  Kai Tin Estate","Kai Tin Road,  Outside Kai Tin Shopping Centre",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
GMB 62S,1,GMB 62S-1-KL,KL,"Kai Tin Road,  Outside Kai Tin Shopping Centre","Yue Man Square,  Outside Yue Man Building",2167-1,2167,GMB,62S,藍田(廣田邨) - 尖沙咀,15-20min,15-20min,15,20min,20
