x,y,English Name,Type
114.1754617,22.33293372,"Tat Chee Avenue,  Opposite Tower 5,  Parc Oasis",GMB
114.1745191,22.33276908,"Grandeur Road,  Outside Grandeur Villa",GMB
114.1723592,22.33429257,"Lung Chu Street,  Opposite The Salvation Army Tai Hang Tung Social Centre",GMB
114.1711322,22.33274354,"Tai Hang Tung Road,  Outside Tung Hoi House,  Tai Hang Tung Estate",GMB
114.1694971,22.33158077,"Woh Chai Street,  Opposite Man Lok House,  Tai Hang Sai Estate",GMB
114.1682129,22.33166005,"Woh Chai Street,  Opposite Ming Yin College",GMB
114.1714099,22.33332468,"Tai Hang Tung Road,  Outside Nam On House,  Nam Shan Estate",GMB
114.1744457,22.33277432,Grandeur Road near Parc Oasis Road,GMB
114.1754008,22.33596086,"Tat Chee Avenue,  Outside Jockey Club Environmental Building",GMB
114.1752772,22.33128446,"Tat Chee Avenue,  near Tseuk Kiu Street",GMB
114.1748534,22.32979264,"Tat Chee Avenue,  Outside Chinese Rhenish Church",GMB
114.1716475,22.3309061,"Tai Hang Tung Road,  Outside Tung Moon House,  Tai Hang Tung Estate",GMB
114.1721274,22.3281494,"Tai Hang Tung Road,  Opposite Tai Hang Tung Recreation Ground",GMB
114.1744493,22.32906599,"Tat Chee Avenue,  near Dianthus Road",GMB
114.1750603,22.33034233,"Tat Chee Avenue,  near Peony Road",GMB
114.1753429,22.33167748,"Tat Chee Avenue,  near Begonia Road",GMB
114.175511,22.33355345,"Tat Chee Avenue,  near Parc Oasis Road",GMB
114.150185,22.33926553,"Yu Chau West Street,  Outside Hang Fat Industrial Building",GMB
114.1533984,22.34015782,Castle Peak Road near Tsap Fai Street,GMB
114.1554202,22.33951461,"Hing Wah Street,  Outside Wo Hing Building",GMB
114.1566064,22.33966982,"Po On Road,  Outside So Uk Estate",GMB
114.1581819,22.33844697,"Po On Road,  Outside Lee Cheng Uk Estate Commercial Complex",GMB
114.1592163,22.33658182,"Tonkin Street,  Outside Tonning Mansion",GMB
114.1604347,22.33527489,"Castle Peak Road,  Outside Kim Sing Commercial Building",GMB
114.1619617,22.33410482,"Castle Peak Road,  Outside Celebrity Commercial Centre",GMB
114.1652118,22.332345,"Berwick Street,  Outside Mei Shan House,  Shek Kip Mei Estate",GMB
114.1661563,22.33242446,"Nam Cheong Street,  Opposite Shek Kip Mei Market",GMB
114.1656064,22.3336278,"Woh Chai Street,  Outside Block 23,  Shek Kip Mei Estate",GMB
114.166271,22.33573046,"Pak Wan Street,  Outside On Tin House,  Pak Tin Estate",GMB
114.1655037,22.33699808,"Pak Wan Street,  Outside Block 9,  Pak Tin Estate",GMB
114.1670427,22.33686021,"Pak Wan Street,  Outside Pak Tin Estate Bus Terminus",GMB
114.1681366,22.33653899,"Pak Wan Street,  Opposite Cheung Tin House,  Pak Tin Estate",GMB
114.1627577,22.3334276,"Castle Peak Road,  Outside Wing Shing Building",GMB
114.1608331,22.33420856,Un Chau Street No.133,GMB
114.1605437,22.33473866,Camp Street near Un Chau Street,GMB
114.1591934,22.33766705,"Po On Road,  Outside Po Hei Court",GMB
114.1575956,22.3389013,"Po On Road,  Outside Po Fook House,  Po Lai Court",GMB
114.1656718,22.3090901,Yan Cheung Road outside the Coronation,GMB
114.1699523,22.31329976,Portland Street near Yau Ma Tei Station,GMB
114.1633362,22.31527564,Mongkok (Park Avenue) Terminus,GMB
114.1644619,22.3138075,"Hoi Wang Road,  Outside Block 10,  Charming Garden",GMB
114.1697087,22.31141847,No.312 Shanghai Street,GMB
114.1696286,22.30873049,"Kansu Street,  Outside Yau Ma Tei Market",GMB
114.1642185,22.31440398,"Hoi Wang Road,  Outside Block 3 Charming Garden",GMB
114.1669143,22.30888404,Yan Cheung Road near Ferry Street,GMB
114.1620795,22.31771961,"Cherry Street,  Public Light Bus Terminus Outside Olympian City Phase Ii",GMB
114.1611812,22.31843495,"Hoi King Street,  Outside Hkbc Centre Tower 1",GMB
114.161156,22.31922755,"Hoi King Street,  Outside Hkbc Centre Tower 3",GMB
114.1638616,22.31634164,"Hoi Fu Court,  Hoi Wang Road",GMB
114.1637585,22.31632504,"Park Avenue,  Hoi Wang Road",GMB
114.1487623,22.33708874,Cheung Sha Wan Bus Terminus,GMB
114.14741,22.33580816,Lai Hong Street,GMB
114.1469705,22.3328136,Hoi Lai Estate,GMB
114.1475619,22.33369025,"Sham Shing Road,  Outside Banyan Garden",GMB
114.1488254,22.33377176,"Sham Shing Road,  Outside The Liberte",GMB
114.140185,22.32264817,"Ngong Shung Road,  Opposite Club House",GMB
114.1379398,22.32619051,"Ngong Shung Road,  Opposite Switchgear Building",GMB
114.1432594,22.32922922,"Hing Wah Street West,  Opposite Hop Hing Marine Industrial (Hk) Ltd",GMB
114.1489863,22.33217166,"Hing Wah Street West,  Outside Block 2 Aqua Marine",GMB
114.1514416,22.33508384,"Hing Wah Street,  Outside Cheung Sha Wan Temporary Poultry Market",GMB
114.1494795,22.33650731,Cheung Shun Street outside Goodluck Industrial Centre,GMB
114.149088,22.33208498,"Hing Wah Street West,  outside Tack Ching Girls^ Secondary School",GMB
114.1432308,22.32912953,"Hing Wah Street West,  Outside Hop Hing Marine Industrial (Hk) Ltd",GMB
114.1379759,22.32597458,"Ngong Shung Road,  Outside Switchgear Building",GMB
114.140185,22.32264817,"Ngong Shung Road,  Opposite main entrance of Sewage Treatment Works",GMB
114.1506798,22.33831975,No.762 Cheung Sha Wan Road,GMB
114.1522994,22.33856174,"Cheung Sha Wan Road,  Outside Cheung Sha Wan Post Office",GMB
114.1546601,22.33867432,No.13 Hing Wah Street,GMB
114.154712,22.33971286,"Castle Peal Road,  near Hing Wah Street Lamp Post E8741",GMB
114.1577608,22.33734667,No.238 Castle Peak Road,GMB
114.1613518,22.33001276,Yu Chau Street House No. 263,GMB
114.160053,22.33097504,"Yen Chow Street,  Outside Dragon Centre",GMB
114.1603689,22.33214726,"Cheung Sha Wan Road,  Outside Cheung Sha Wan Government Offices",GMB
114.157361,22.33477204,"Tonkin Street,  near Cheung Sha Wan MTR Station Exit A3",GMB
114.1581503,22.33563612,"Fuk Wing Street,  Outside Wai Tak Industrial Building",GMB
114.1586731,22.33620499,"Tonkin Street,  Outside Hang Pont Commercial Building",GMB
114.1571902,22.33853903,"Shun Ning Road,  Opposite to Po On Road Market",GMB
114.1557898,22.33961977,Shun Ning Road near Hing Wah Street,GMB
114.1549763,22.34064323,Cheung Wah Street,GMB
114.1575388,22.33998918,"Cheung Fat Street,  Outside So Uk Estate",GMB
114.1590957,22.34006242,Fat Cheung Street,GMB
114.1596036,22.33703362,"Tonkin Street,  Outside Merlin Centre",GMB
114.1532891,22.34117116,"Caritas Medical Centre,  Outside Wai Tak Block",GMB
114.1522011,22.34097131,Wing Ming Street,GMB
114.1549737,22.34090412,"Po On Road,  Opposite Lai Po Garden",GMB
114.1566064,22.33966982,"Po On Road,  Outside Po Lai Court",GMB
114.1588171,22.3335096,"Cheung Sha Wan Road,  Outside Kowloon Technical School",GMB
114.1614175,22.33234568,No.188 Fuk Wa Street,GMB
114.1609485,22.32964403,Ki Lung Street,GMB
114.1586731,22.33620499,"Tonkin Street,  near Cheung Sha Wan MTR Station Exit A2",GMB
114.1591934,22.33766705,"Po On Road,  Outside Han Garden",GMB
114.1546877,22.3411068,"Wing Hong Street,  Outside Five Districts^ Business Welfare Association School",GMB
114.1546285,22.3416343,"Misereor Road,  Outside Wai Yan Block,  Caritas Medical Centre",GMB
114.1547954,22.34204387,"Misereor Road,  Outside Wai Yee Block,  Caritas Medical Centre",GMB
114.1552679,22.34235774,Misereor Road,GMB
114.1523954,22.34036259,"Wing Hong Street,  Park Building",GMB
114.1506065,22.33976418,Wing Hong Street,GMB
114.2067348,22.32903078,"Kai Yan Street,  Opposite Kowloon Bay Centre Ho Miu Ling Nethersole Nursing Home",GMB
114.2073075,22.32755656,"Kai Lai Road,  Opposite cycling park",GMB
114.2085105,22.32669993,"Wang Chiu Road,  Outside Kowloon Bay Sports Ground",GMB
114.2068075,22.33279231,"Kwun Tong Road,  Near New Horizons Building",GMB
114.2021816,22.33508311,Prince Edward Road East Opposite Rhythm Garden,GMB
114.197236,22.3326709,"Prince Edward Road East,  opposite to the Latitude",GMB
114.1913519,22.32765284,"Prince Edward Road East,  Near Kowloon City Roundabout",GMB
114.1864272,22.32711518,"Prince Edward Road West,  Outside Woodland",GMB
114.1775644,22.32560522,"Prince Edward Road West,  Opposite Caritas Community Centre",GMB
114.1730071,22.32476421,"Prince Edward Road West,  Outside Grand Century Plaza",GMB
114.1672662,22.32374426,"Prince Edward Road West,  Outside Metropark Hotel",GMB
114.1640193,22.32342614,"Tung Chau Street,  Opposite Mongkok Fire Station",GMB
114.1619929,22.32330912,"Tai Kok Tsui Road,  Opposite Chung Ying Building",GMB
114.1620529,22.32170234,"Tai Kok Tsui Road,  Opposite Tai Kung Building,  Tai Tung Sun Tseun",GMB
114.1621477,22.32002383,"Tai Kok Tsui Road,  Outside New Kowloon Plaza",GMB
114.1565207,22.31958428,Hoi Fai Road near The Long Beach,GMB
114.1591817,22.31870032,Tai Kok Tsui (Island Harbourview) Public Transport Interchange.,GMB
114.1583789,22.31838649,"Hoi Fan Road,  Opposite Olympian City I",GMB
114.1598425,22.32251139,"Sham Mong Road,  Near Chung Wui Street",GMB
114.1605998,22.31860812,"Sham Mong Road,  Outside Hsbc Centre Tower 2",GMB
114.1619822,22.31864038,No.7 Tai Kok Tsui Road,GMB
114.1629506,22.31963046,"Beech Street,  Outside New Kowloon Plaza",GMB
114.1643544,22.32006753,"Anchor Street,  Outside Newscope Commercial Centre",GMB
114.1652478,22.32053971,"Fuk Tsun Street,  Outside Glory Court",GMB
114.16823,22.32069931,Mong Kok Road near Portland Street,GMB
114.1698289,22.32100983,"Mong Kok Road,  Outside Chip Lee Building",GMB
114.173289,22.32015053,"Argyle Street,  Near Embankment Road",GMB
114.1806542,22.32275867,"Argyle Street,  Opposite Balwin Court",GMB
114.1828958,22.32378722,"Argyle Street,  Near Hospital Authority Building",GMB
114.1861315,22.3253322,"Argyle Street,  Opposite Evangel Hospital",GMB
114.1923333,22.32887838,"Prince Edward Road East,  Outside Regal Oriental Hotel Hong Kong",GMB
114.1967697,22.33298766,"Prince Edward Road East,  Near King Tai Street",GMB
114.1994333,22.3342145,"Prince Edward Road East,  Outside Chiu Tat Factory Building",GMB
114.2025571,22.33546764,"Prince Edward Road East,  Outside Block 7,  Rhythm Garden",GMB
114.2071591,22.33308704,"Prince Edward Road Easr,  Near Ping Shek Bus Stop",GMB
114.2085744,22.32586503,"Wang Chiu Road,  Outside Hong Kong Auxiliary Police Headquarters",GMB
114.1552984,22.32168514,"Hoi Fa Road,  Outside Tai kok Tsui Catholic Primary School",GMB
114.2251414,22.33244226,"Lee On Road,  Outside Lee Ming House,  Shun Lee Estate",GMB
114.2258324,22.33057408,"Shun Lee Tsuen Road,  Outside Lee Hong House,  Shun Lee Estate",GMB
114.2267464,22.32733878,"Lee On Road,  Opposite On Yat House,  Shun On Estate",GMB
114.2278776,22.32621476,"Shun On Road,  Opposite Tin Lok House,  Shun Tin Estate",GMB
114.2285606,22.32400015,"Sau Mau Ping Road,  Opposite Ning Po No.2 College",GMB
114.2264844,22.32135292,"Hip Wo Street,  Opposite Block A,  Hipway Towers",GMB
114.229018,22.3174637,"Po Pui Court,  Tsui Ping Road",GMB
114.2292683,22.31646643,"Tsui Ping Road,  Outsidde Tsui Nam House,  Tsui Ping (North) Estate",GMB
114.2296423,22.31384061,"Tsui Ping Road,  Outsidde Tsui Cheung House,  Tsui Ping (North) Estate",GMB
114.2282966,22.31178081,"Fuk Tong Road,  Outside Hong Kong Student Society And Holland Hostel",GMB
114.2263884,22.32140425,"Hip Wo Street,  Outside Block A,  Hipway Towers",GMB
114.2289673,22.3245377,"Shun On Road,  Opposite Ning Po No.2 College",GMB
114.2267129,22.32974141,"Shun King Road,  Shun Lee Shopping Centre (Phase II)",GMB
114.2231989,22.32058332,"Chun Wah Road,  Outside Lok Sin Tong Yeung Chung Ming Primary School",GMB
114.2226061,22.32086946,"Chun Wah Road,  Outside Lok Wah Estate Community Centre",GMB
114.2204267,22.32368285,"Chun Wah Road,  Outside Nga Yee House,  Lok Nga Court",GMB
114.2170545,22.32277998,"Chun Wah Road,  Outside Kay Yue House,  On Kay Court",GMB
114.2154507,22.32453233,The bus stop on Ngau Tau Kok Road westbound near Ngau Tau Kok Fourth Street,GMB
114.2148896,22.32527627,"Ngau Tau Kok Road,  Opposite Lee Kee Building",GMB
114.2093823,22.32549788,"Kai Cheung Road,  Outside Kadar Building",GMB
114.2072013,22.32529603,The bus layby on Kai Cheung Road westbound outside Dai Cheong Car Service Centre Building,GMB
114.2062251,22.32274719,Lam Wah Street,GMB
114.2084978,22.32013255,"Lam Fung Street,  opposite Mega Box",GMB
114.2080272,22.32159436,"Sheung Yuet Road,  Outside Enterprise Building",GMB
114.2079439,22.32205748,The front portion of the PLB (Scheduled) Service Stand at Kowloon Bay Public Transport Terminus,GMB
114.2089028,22.32296452,"Wang Chiu Road,  Outside Proficient Industrial Centre",GMB
114.216991,22.32286826,"Chun Wah Road,  Outside Jordan Valley Factory Estate",GMB
114.2201419,22.32375386,"Chun Wah Road,  Opposite Nga Yee House,  Lok Nga Court",GMB
114.2226176,22.32086468,"Chun Wah Road,  Opposite Lok Wah Estate Community Centre",GMB
114.2249594,22.32221156,"Hong Ning Road,  Opposite Sau Mau Ping District Police Headquarter And Divisional Police Station",GMB
114.2289484,22.32441445,"Shun On Road,  Outisde Ning Po No.2 College",GMB
114.226877,22.32648748,"Shun On Road,  Opposite Shun Tin Estate Bus Terminus",GMB
114.2154192,22.33239849,"New Clear Water Bay Road,  Opposite Social Welfare Department Choi Wan Sheltered Workshop & Hostel",GMB
114.2091207,22.3340702,"Clear Water Bay Road,  outside Tsuen Shek House,  Ping Shek Estate",GMB
114.1913519,22.32765284,Regal Kai Tak Hotel,GMB
114.1932679,22.32000011,"To Kwa Wan Road,  Ming Lun Street",GMB
114.1939172,22.31813558,Kowloon City Ferry Pier,GMB
114.1884731,22.32412661,"Ma Tau Chung Road,  Outside Hong Kong Family Planning Asociation",GMB
114.1893938,22.32607401,"Ma Tau Chung Road,  Outside Argyle Street Playground",GMB
114.1923333,22.32887838,"Prince Edward Road East,  Opposite Kai Tak Government Building",GMB
114.2100927,22.33403838,Ping Shek Public Transport Interchange Podium,GMB
114.2156357,22.33256948,"New Clear Water Bay Road,  Outside Boon Yuet House,  Choi Wan Estate",GMB
114.2108392,22.33450096,"Clear Water Bay Road,  Opposite Ping Shek Estate Catholic Primary School",GMB
114.2271713,22.32281904,"United Christian Hospital,  Outside Sir Run Run Shaw Building",GMB
114.2243152,22.3138036,No.26-28 Yue Man Square,GMB
114.2273809,22.3215056,Northern Kerbside Lane Of Sau Nga Road At A Point About 95m East Of Its Junction With Hip Wo Street,GMB
114.2062597,22.32954711,Richland Gardens Shopping Centre & Car Park,GMB
114.211012,22.32714191,"Kai Lok Street,  Lamp Post No. E2618",GMB
114.2131416,22.32172422,"Siu Yip Street,  Telford Plaza Bus Terminus",GMB
114.2090248,22.32630095,"Kai Lok Street,  Outside Kowloon Bay Sports Ground",GMB
114.1919006,22.34431823,"Ngan Chuk Lane,  Opposite Chuk Yuen South Estate Cooked Food Stalls",GMB
114.1969395,22.34329061,"Fung Tak Road,  Opposite Wong Tai Sin Divisional Fire Station",GMB
114.1986546,22.33800517,No.23 Tai Yau Street,GMB
114.1977964,22.33683595,No.31 Tai Yau Street,GMB
114.1940892,22.33746939,Tai Shing Street outside Tai Shing Secondary School,GMB
114.1867164,22.34370561,"Kam Chuk Lane,  Outside Wang Mei House,  Tin Wang Court",GMB
114.1870062,22.34324609,"Tin Ma Court,  Outside Tin Ma Court Commercial Centre",GMB
114.226877,22.32648748,Shun Tin Estate,GMB
114.2243601,22.33304017,"Lee On Road,  Outside Lee Hang House",GMB
114.2008143,22.33845937,Choi Hung Road No.224,GMB
114.1958169,22.34004662,"Shatin Pass Road,  opposite Holy Cross Church",GMB
114.1931328,22.3384504,Tung Tau Tsuen Road and Tai Shing Street Junction,GMB
114.1883621,22.33912282,Lok Fu,GMB
114.193399,22.33883181,Tung Tau Tsuen Road and Ching Tak Street Junction,GMB
114.1959098,22.33996572,"Shatin Pass Road,  near Chun Yan Street",GMB
114.2001865,22.33885274,"Opoosite Choi Hung Road,  No.206-208",GMB
114.2071497,22.33663694,"Lung Cheong Road,  opposite Choi Hung Estate",GMB
114.2261466,22.32406485,"Sau Mau Ping Road,  opposite United Christian Hospital",GMB
114.2114459,22.33453076,Ngau Chi Wan Public Tranport Terminus,GMB
114.2216825,22.33170241,Shun Lee Discopline Services Quarters,GMB
114.2058463,22.33727145,"Lung Cheung Road,  Outside Hung Ngok House,  Choi Hung Estate",GMB
114.2022939,22.33935906,"Lung Cheung Road,  Opposite Plaza Hollywood",GMB
114.1957168,22.34094217,Shatin Pass Road opposite Wong Tai Sin Shopping Centre,GMB
114.2027994,22.33953077,Tai Hom Road eastbound near Sheung Yuen Street,GMB
114.2080778,22.33499621,"Lung Cheung Road,  Near Ngau Chi Wan Fire Station",GMB
114.2100927,22.33403838,Ping Shek 1/F Public Transport Interchange,GMB
114.2067704,22.32871144,"Kai Yan Street,  Outside Kowloon Bay Centre Ho Miu Ling Nethersole Nursing Home",GMB
114.2073075,22.32755656,"Kai Lai Road,  Near Kai Yan Street",GMB
114.2153818,22.32001946,"Ngau Tau Kok Road,  Outside Block 2,  Upper Ngau Tau Kok Estate",GMB
114.2174884,22.31715578,"Ngau Tau Kok Road,  Outside Hay Cheuk Lau,  Garden Estate",GMB
114.2245514,22.31568638,"Sung Yan Street,  Outside Nam Wah Mansion",GMB
114.222332,22.31485616,"Ngau Tau Kok Road,  Outside Bo Fung Building",GMB
114.2181169,22.31670924,"Ngau Tau Kok Road,  Outside Kwun Tong Government Primary School",GMB
114.2156414,22.31855073,"Ngau Tau Kok Road,  Outside On Tak Building",GMB
114.2154748,22.32038732,"Ngau Tau Kok Road,  opposite Ngau Tau Kok Municipal Services Building",GMB
114.2154507,22.32453233,"Ngau Tau Kok Road,  Opposite Block A,  Amoy Gardens",GMB
114.1719682,22.30616077,"Nanking Street,  Outside David House",GMB
114.1739549,22.30846925,"Queen Elizabeth Hospital,  Outside Nurses Quarters",GMB
114.175407,22.30881466,"Queen Elizabeth Hospital,  Hk Jockey Club Institute Of Radiotherapy And Oncology",GMB
114.2336126,22.31283087,"Tsui Ping (South) Estate,  Outside Tsui Tung House",GMB
114.2330984,22.3126191,"Tsui Ping (South) Estate,  Outside Tsui Wing House",GMB
114.2309747,22.31254184,"Tsui Ping (South) Estate,  Outside Tsui Lok House",GMB
114.2306314,22.31328439,Our Lady Of China Catholic Primary School,GMB
114.2299478,22.31214527,"Kai Lim Road,  Outside Tsui Ying House,  Tsui Ping (North)",GMB
114.2308808,22.31182325,"Kai Lim Road,  Outside Tsui Lok House,  Tsui Ping (South)",GMB
114.2295908,22.31416982,"Tsui Ping Road,  Outside Tsui Pak House,  Tsui Ping (North)",GMB
114.2294783,22.31490227,"Tsui Ping Road,  Outside Tsui On House,  Tsui Ping (North)",GMB
114.2293119,22.31615739,"Tsui Ping Road,  Opposite Tsui Ping Commercial Complex",GMB
114.2285949,22.31810515,"Tsui Ping Road,  Opposite Kwun Tong Maryknoll College",GMB
114.2261435,22.31593122,"Hip Wo Street,  Outside Chi Hang Building",GMB
114.2262083,22.31361481,"Hip Wo Street,  Outside Good View Court",GMB
114.2292331,22.31166291,"Tsui Ping Road,  Outside Christian Family Services Centre Jockey Club Building",GMB
114.2301013,22.31329933,"Tsui Ping (North) Estate,  Outside Tsui Tsz House",GMB
114.2307222,22.31282959,"Tsui Ping (South) Estate,  Outside Car Park",GMB
114.2321975,22.31239625,"Tsui Ping (South) Estate,  Opposite Tsui Heng House",GMB
114.233097,22.31261853,"Tsui Ping (South) Estate,  Opposite Tsui Wing House",GMB
114.2341451,22.31305297,"Tsui Ping (South) Estate,  Outside Tsui Chung House",GMB
114.2282966,22.31178081,"Fuk Tong Road,  MTR Station",GMB
114.2307222,22.31282959,"Tsui Ping (South) Estate,  Opposite Tsui Lok House",GMB
114.2356222,22.3093258,"Leung Tin Lane,  Outside Kai Shun House,  Kai Tin Estate",GMB
114.2385193,22.31229886,Lin Tak Road Outside Mei Tin House,GMB
114.2394032,22.3129269,Lin Tak Road Outside Choi Tin House,GMB
114.2406296,22.3139671,Hong Wah Court Car Park,GMB
114.2346815,22.31483984,"Sau Ming Road,  Outside Block 20 Sau Mau Ping Estate",GMB
114.2323149,22.31711434,"Sau Mau Ping Road,  Outside Sau Fu House",GMB
